0.6634445, 0.7034444, 0.7694445, 0.7717777, 0.7725555, 0.6864445, 
0.6614444, 0.7611111, 0.7906666, 0.8095555, 0.7657778, 0.7607778, 
0.5198889, 0.7607778, 0.7888889, 0.7826667, 0.7477778, 0.8248889, 
0.6865556, 0.7788889, 0.8265556, 0.8, 0.7402222, 0.7833334, 
0.5573334, 0.8085555, 0.8507778, 0.8036667, 0.8191111, 0.7184445, 
0.6928889, 0.7177778, 0.798, 0.8062222, 0.8174444, 0.8264444, 
