0.1, 0.025, 0.0125, 0.008333334, 0.00625, 0.005, 0.004166667, 0.003571429, 
0.8462222, 0.8783333, 0.8792222, 0.8793333, 0.8594444, 0.8575556, 0.8507778, 0.8372222, 
