0.1, 0.025, 0.0125, 0.008333334, 0.00625, 0.005, 0.004166667, 0.003571429, 
0.09988889, 0.1008889, 0.2767778, 0.2703333, 0.2951111, 0.345, 0.1817778, 0.3571111, 
