0.7024444, 0.7192222, 0.7766666, 0.8053333, 0.8195556, 0.7287778, 
0.7791111, 0.7541111, 0.8302222, 0.7732222, 0.8228889, 0.6837777, 
0.6827778, 0.7883334, 0.7785556, 0.8115556, 0.7516667, 0.7762222, 
0.6133333, 0.7176667, 0.7898889, 0.7463334, 0.8046666, 0.7947778, 
0.7654445, 0.8176666, 0.7722222, 0.7864444, 0.748, 0.7311111, 
0.6234444, 0.7095556, 0.6885555, 0.6492222, 0.8377778, 0.6377778, 
