1, 0.025, 0.0125, 0.008333334, 0.00625, 0.005, 0.004166667, 0.003571429, 
0.09766667, 0.5544444, 0.853, 0.8905556, 0.7414445, 0.7105556, 0.7086667, 0.8877778, 
