0.1, 0.025, 0.0125, 0.008333334, 0.00625, 0.005, 0.004166667, 0.003571429, 
0.1128889, 0.2176667, 0.2167778, 0.2674444, 0.3364444, 0.6085556, 0.3052222, 0.3294444, 
