0.01, 0.0025, 0.00125, 0.0008333333, 0.000625, 0.0005, 0.0004166666, 0.0003571429, 
0.2891111, 0.1977778, 0.2662222, 0.2788889, 0.1203333, 0.08966666, 0.1008889, 0.09511111, 
