0.01, 0.0025, 0.00125, 0.0008333333, 0.000625, 0.0005, 0.0004166666, 0.0003571429, 
0.8744444, 0.823, 0.7303333, 0.6153333, 0.6334444, 0.5395555, 0.4557778, 0.5068889, 
