0.01, 0.0025, 0.00125, 0.0008333333, 0.000625, 0.0005, 0.0004166666, 0.0003571429, 
0.133, 0.1012222, 0.2281111, 0.1756667, 0.1827778, 0.1181111, 0.306, 0.1788889, 
