0.8492222, 0.8276666, 0.874, 0.8671111, 0.8574445, 0.8752222, 0.8655556, 
0.8885555, 0.9008889, 0.8995556, 0.8992222, 0.8962222, 0.8935556, 0.9061111, 
0.8998889, 0.9054444, 0.9103333, 0.911, 0.9101111, 0.9126667, 0.9135556, 
0.904, 0.9121111, 0.9108889, 0.9176667, 0.9107778, 0.9128889, 0.9132222, 
0.9073333, 0.9123333, 0.918, 0.9187778, 0.9195555, 0.9187778, 0.9248889, 
0.9017778, 0.9224445, 0.917, 0.9156666, 0.9205555, 0.9222222, 0.9276667, 
0.9142222, 0.9137778, 0.9213333, 0.9207778, 0.9173333, 0.9281111, 0.9231111, 
