0.724, 0.7452222, 0.7564445, 0.8214445, 0.6827778, 0.7994444, 
0.8165556, 0.7352222, 0.7768889, 0.7817778, 0.8002222, 0.7494444, 
0.7714444, 0.68, 0.7821111, 0.7608889, 0.8201111, 0.8071111, 
0.7386667, 0.8037778, 0.8016667, 0.8426667, 0.8216667, 0.8536667, 
0.714, 0.7446667, 0.7965556, 0.7217778, 0.845, 0.7663333, 
0.6881111, 0.7597778, 0.7454444, 0.8216667, 0.803, 0.8423333, 
